index,shape-type,vertex-index,axis-0,axis-1
0,polygon,199,1909.1802,3490.3188
0,polygon,200,1877.7139,3471.4392
0,polygon,201,1805.3414,3424.2397
0,polygon,202,1777.0217,3402.2134
0,polygon,203,1748.7021,3367.6003
0,polygon,204,1729.8224,3336.134
0,polygon,205,1701.5027,3301.5212
0,polygon,206,1673.1831,3276.3481
0,polygon,207,1644.8634,3257.4685
0,polygon,208,1619.6904,3213.4158
0,polygon,209,1594.5175,3188.2427
0,polygon,210,1572.491,3153.6296
0,polygon,211,1556.7578,3125.31
0,polygon,212,1550.4646,3034.0579
0,polygon,213,1531.5848,2961.6855
0,polygon,214,1525.2916,2927.0725
0,polygon,215,1518.9983,2860.9934
0,polygon,216,1496.9719,2832.6738
0,polygon,217,1468.6523,2816.9407
0,polygon,218,1430.8928,2782.3276
0,polygon,219,1402.5731,2766.5945
0,polygon,220,1358.5204,2731.9817
0,polygon,221,1327.0541,2703.662
0,polygon,222,1301.8811,2675.3423
0,polygon,223,1273.5614,2656.4626
0,polygon,224,1242.0951,2624.9963
0,polygon,225,1229.5087,2593.53
0,polygon,226,1220.0687,2552.624
0,polygon,227,1210.6289,2518.011
0,polygon,228,1207.4822,2480.2515
0,polygon,229,1198.0424,2436.1987
0,polygon,230,1194.8958,2392.146
0,polygon,231,1194.8958,2354.3865
0,polygon,232,1201.189,2319.7734
0,polygon,233,1213.7755,2282.014
0,polygon,234,1226.3619,2247.4011
0,polygon,235,1235.8019,2212.788
0,polygon,236,1223.2153,2181.3218
0,polygon,237,1201.189,2156.149
0,polygon,238,1185.4558,2124.6826
0,polygon,239,1172.8694,2093.2163
0,polygon,240,1125.6699,2020.8439
0,polygon,241,1100.497,1979.9377
0,polygon,242,1087.9104,1945.3248
0,polygon,243,1087.9104,1759.6738
0,polygon,244,1091.057,1706.1812
0,polygon,245,1091.057,1665.275
0,polygon,246,1097.3502,1630.6621
0,polygon,247,1113.0834,1596.0492
0,polygon,248,1116.23,1564.5829
0,polygon,249,1109.9368,1520.5302
0,polygon,250,1103.6436,1457.5977
0,polygon,251,1106.7902,1404.105
0,polygon,252,1078.4705,1372.6387
0,polygon,253,1053.2975,1331.7325
0,polygon,254,1040.7109,1300.2662
0,polygon,255,1028.1245,1268.7999
0,polygon,256,1015.53796,1240.4803
0,polygon,257,1009.2447,1209.014
0,polygon,258,1006.0981,1164.9613
0,polygon,259,1006.0981,1124.055
0,polygon,260,1012.39136,1039.0962
0,polygon,261,1012.39136,995.0434
0,polygon,262,1015.53796,950.9906
0,polygon,263,1021.83124,881.7648
0,polygon,264,1034.4177,850.2985
0,polygon,265,1065.884,787.36597
0,polygon,266,1097.3502,730.7267
0,polygon,267,1122.5233,696.1138
0,polygon,268,1144.5497,670.94073
0,polygon,269,1176.016,648.91437
0,polygon,270,1207.4822,623.74133
0,polygon,271,1260.9749,598.56836
0,polygon,272,1305.0277,595.4217
0,polygon,273,1342.7872,617.4481
0,polygon,274,1364.8136,645.76776
0,polygon,275,1393.1333,664.6475
